TicketID,EventID,AttendeeID,PurchaseDate,Price
877,84,6671,2024-07-05,49
878,538,8293,2024-07-29,79
879,300,3912,2024-03-27,46
880,251,4940,2024-08-14,146
881,605,3211,2024-04-18,67
882,299,6896,2024-06-15,67
883,678,5965,2024-06-25,14
884,384,8172,2024-08-22,75
885,707,6600,2024-02-01,84
886,584,6673,2024-09-09,188
887,379,2733,2024-07-02,158
888,357,1266,2024-04-10,75
889,840,7512,2024-08-29,59
890,527,2873,2024-06-09,198
891,373,7079,2024-04-02,36
892,791,8706,2024-03-20,43
893,633,9138,2024-07-10,142
894,479,8548,2024-08-26,24
895,399,2555,2024-02-22,158
896,702,6287,2024-07-08,121
897,590,4179,2024-09-12,92
898,276,1539,2024-05-26,167
899,562,4961,2024-06-04,189
900,911,2175,2024-01-28,76
901,697,1039,2024-02-05,144
902,43,6402,2024-09-12,33
903,835,272,2024-04-02,150
904,601,8346,2024-05-15,105
905,527,8482,2024-04-09,31
906,259,1710,2024-07-04,98
907,780,7624,2024-06-04,66
908,702,1515,2024-01-07,67
909,304,1904,2024-07-06,82
910,179,2564,2024-03-27,45
911,539,5502,2024-03-02,181
912,942,8097,2024-07-31,35
913,17,9014,2024-09-19,111
914,267,6538,2024-06-18,70
915,373,7406,2024-07-24,57
916,675,3603,2024-05-04,15
917,854,6915,2024-04-05,176
918,871,1530,2024-05-01,165
919,155,8454,2024-03-17,13
920,268,2609,2024-01-02,20
921,354,2052,2024-01-21,69
922,862,1196,2024-09-18,166
923,895,4780,2024-01-29,79
924,244,2993,2024-04-30,113
925,658,6161,2024-01-28,189
926,356,6161,2024-09-01,124
927,342,2437,2024-08-09,97
928,870,5410,2024-07-09,160
929,919,7301,2024-04-18,106
930,13,9283,2024-01-03,31
931,891,6513,2024-07-03,41
932,387,4410,2024-04-21,147
933,347,9590,2024-01-10,187
934,663,5465,2024-04-12,14
935,126,7825,2024-03-16,115
936,291,4119,2024-08-28,71
937,241,5745,2024-03-23,167
938,100,5494,2024-07-05,132
939,475,5822,2024-07-06,32
940,221,4185,2024-04-15,80
941,641,7165,2024-03-18,107
942,553,8435,2024-05-30,144
943,573,573,2024-06-06,15
944,429,5366,2024-02-04,118
945,992,697,2024-07-12,91
946,604,5993,2024-06-19,94
947,924,6481,2024-09-01,150
948,205,1004,2024-04-18,141
949,164,8955,2024-06-25,75
950,895,6965,2024-06-10,17
951,420,7227,2024-02-03,120
952,206,1960,2024-01-09,94
953,893,9706,2024-01-28,131
954,460,2297,2024-06-23,52
955,632,8410,2024-07-07,125
956,189,4711,2024-03-11,52
957,35,4564,2024-01-10,93
958,566,8955,2024-08-21,136
959,897,1455,2024-04-19,27
960,340,7587,2024-05-19,197
961,365,5213,2024-06-26,22
962,958,1825,2024-04-06,35
963,864,5502,2024-06-01,147
964,993,6671,2024-05-12,155
965,535,5161,2024-05-23,121
966,631,6650,2024-07-29,91
967,464,2201,2024-06-24,94
968,139,734,2024-07-14,110
969,848,3718,2024-04-28,39
970,183,2945,2024-02-20,146
971,348,2115,2024-08-31,52
972,353,4948,2024-02-12,94
973,713,3897,2024-03-15,25
974,635,4577,2024-08-20,119
975,473,3441,2024-06-05,184
976,700,4491,2024-07-20,61
977,29,7576,2024-03-10,156
978,612,7833,2024-01-14,141
979,61,6083,2024-09-13,24
980,442,302,2024-01-31,138
981,674,9301,2024-08-14,30
982,103,952,2024-03-14,85
983,619,7713,2024-01-14,102
984,484,3617,2024-03-10,170
985,8,8910,2024-01-11,61
986,759,8759,2024-04-21,63
987,218,2293,2024-06-03,146
988,104,2238,2024-09-16,27
989,468,4803,2024-03-08,192
990,828,5533,2024-04-19,45
991,343,2300,2024-01-23,171
992,701,9656,2024-08-31,159
993,925,4132,2024-07-26,59
994,246,2792,2024-09-14,144
995,622,2295,2024-01-04,170
996,741,648,2024-09-02,21
997,88,7584,2024-06-12,184
998,527,3008,2024-03-21,85
999,392,8228,2024-04-23,59
1000,725,3646,2024-09-03,110
1001,305,1346,2024-01-31,142
1002,639,907,2024-01-03,139
1003,689,1920,2024-05-18,38
1004,476,8263,2024-01-09,166
1005,879,6656,2024-03-20,122
1006,437,6986,2024-03-18,81
1007,905,8328,2024-08-04,109
1008,709,381,2024-07-21,29
1009,697,2509,2024-02-19,186
1010,732,78,2024-08-15,138
1011,52,1665,2024-04-22,94
1012,95,9234,2024-06-16,58
1013,497,7341,2024-03-27,106
1014,519,9883,2024-02-01,142
1015,622,5888,2024-04-25,11
1016,706,3932,2024-01-31,157
1017,304,6243,2024-01-01,78
1018,837,6727,2024-05-18,16
1019,421,9705,2024-01-07,85
1020,470,1737,2024-03-21,128
1021,830,6514,2024-07-22,198
1022,813,7689,2024-06-02,89
1023,125,3631,2024-01-26,178
1024,85,4323,2024-01-19,63
1025,391,6163,2024-04-25,164
1026,854,7262,2024-06-22,192
1027,524,8387,2024-01-27,167
1028,184,7155,2024-09-12,147
1029,904,8343,2024-09-01,112
1030,430,2108,2024-07-23,69
1031,773,3658,2024-06-09,142
1032,9,4597,2024-02-29,192
1033,155,2513,2024-03-05,10
1034,440,7491,2024-06-27,119
1035,835,1571,2024-05-11,158
1036,766,3181,2024-05-06,71
1037,73,4296,2024-04-05,198
1038,417,9822,2024-04-22,177
1039,173,5245,2024-07-30,70
1040,613,1270,2024-04-28,122
1041,447,3516,2024-07-10,40
1042,906,9578,2024-05-15,11
1043,890,6604,2024-03-15,38
1044,382,1385,2024-03-30,144
1045,972,1166,2024-02-20,99
1046,892,9367,2024-02-09,119
1047,734,7911,2024-04-27,91
1048,262,528,2024-03-14,199
1049,862,7996,2024-07-31,197
1050,696,4702,2024-08-13,159
1051,132,3444,2024-02-09,73
1052,362,8636,2024-07-08,165
1053,692,240,2024-08-18,56
1054,560,7406,2024-01-14,52
1055,506,3793,2024-02-02,84
1056,53,3252,2024-04-26,45
1057,498,6164,2024-05-16,185
1058,64,1341,2024-01-01,91
1059,276,4,2024-02-02,162
1060,146,5919,2024-03-12,32
1061,197,733,2024-02-21,185
1062,530,3559,2024-07-06,67
1063,14,3301,2024-03-26,41
1064,660,9433,2024-05-18,132
1065,291,6014,2024-04-01,32
1066,76,690,2024-05-20,53
1067,554,6575,2024-03-23,110
1068,483,1490,2024-03-23,38
1069,462,1927,2024-02-02,63
1070,319,844,2024-07-16,25
1071,562,1905,2024-09-13,146
1072,114,3931,2024-06-24,62
1073,685,489,2024-04-26,45
1074,214,1464,2024-06-05,66
1075,587,6257,2024-06-29,164
1076,727,7051,2024-08-05,36
1077,151,6308,2024-06-16,144
1078,742,203,2024-06-02,141
1079,926,2910,2024-07-03,126
1080,755,6323,2024-04-05,110
1081,370,6292,2024-07-07,185
1082,550,1015,2024-06-10,162
1083,152,422,2024-03-16,16
1084,904,2144,2024-01-13,111
1085,48,6209,2024-07-30,187
1086,633,7727,2024-09-01,170
1087,16,838,2024-07-18,109
1088,961,6706,2024-04-01,36
1089,148,7657,2024-09-05,97
1090,353,7217,2024-09-04,96
1091,721,916,2024-01-22,33
1092,565,5764,2024-06-24,84
1093,997,3686,2024-03-14,181
1094,950,7289,2024-08-15,44
1095,275,9688,2024-04-17,179
1096,252,1242,2024-02-20,132
1097,204,6188,2024-04-01,18
1098,54,1242,2024-06-07,119
1099,832,2318,2024-03-13,150
1100,608,9834,2024-07-03,56
1101,646,6193,2024-04-17,113
1102,950,911,2024-07-21,188
1103,392,5428,2024-07-30,173
1104,465,4711,2024-08-27,175
1105,927,1423,2024-03-29,113
1106,199,729,2024-01-24,131
1107,485,6185,2024-09-06,106
1108,103,1335,2024-08-29,146
1109,319,2800,2024-02-06,190
1110,317,2610,2024-04-10,139
1111,382,9722,2024-09-06,58
1112,761,6683,2024-03-29,14
1113,587,4673,2024-09-06,14
1114,819,6397,2024-08-02,149
1115,510,9131,2024-03-23,169
1116,616,9651,2024-08-09,58
1117,809,1842,2024-02-23,95
1118,45,6568,2024-02-12,165
1119,250,2250,2024-09-07,110
1120,479,2490,2024-07-22,111
1121,562,244,2024-06-15,150
1122,466,6147,2024-05-27,85
1123,865,1708,2024-03-24,184
1124,116,3864,2024-07-05,110
1125,733,8384,2024-08-03,139
1126,816,4353,2024-09-04,110
1127,165,9504,2024-03-18,157
1128,742,5213,2024-01-05,141
1129,230,3989,2024-07-24,18
1130,915,9092,2024-07-29,187
1131,302,8322,2024-06-24,148
1132,612,8477,2024-06-18,19
1133,199,6743,2024-01-15,116
1134,726,6900,2024-01-31,161
1135,294,3812,2024-05-12,95
1136,229,1589,2024-01-17,102
1137,340,9396,2024-06-27,137
1138,69,7118,2024-06-10,134
1139,388,4354,2024-09-13,123
1140,229,4485,2024-01-02,170
1141,968,7794,2024-08-30,18
1142,404,5600,2024-03-14,99
1143,823,9100,2024-01-12,27
1144,101,236,2024-04-19,39
1145,467,6850,2024-08-15,118
1146,758,2147,2024-09-15,77
1147,61,7711,2024-01-18,122
1148,184,3510,2024-07-12,56
1149,296,4539,2024-09-02,160
1150,261,6194,2024-06-02,184
1151,977,6129,2024-06-04,176
1152,673,7659,2024-06-25,40
1153,236,9258,2024-07-22,149
1154,271,8853,2024-08-19,132
1155,326,877,2024-04-17,35
1156,877,7773,2024-02-10,33
1157,315,8000,2024-08-23,49
1158,500,7394,2024-08-30,188
1159,142,8249,2024-04-02,132
1160,775,283,2024-05-15,88
1161,395,1162,2024-01-23,81
1162,20,6322,2024-01-23,152
1163,263,5189,2024-07-28,119
1164,77,7374,2024-01-09,188
1165,953,816,2024-06-12,141
1166,359,9961,2024-04-27,173
1167,660,6990,2024-09-09,87
1168,913,2242,2024-02-19,190
1169,684,768,2024-05-05,90
1170,544,8771,2024-01-23,71
1171,741,9580,2024-05-23,24
1172,98,8520,2024-03-18,28
1173,766,4295,2024-01-13,123
1174,968,2083,2024-07-02,111
1175,477,4863,2024-01-20,116
1176,840,8624,2024-06-18,32
1177,739,3781,2024-07-16,154
1178,533,4748,2024-06-19,56
1179,196,4622,2024-05-21,137
1180,287,7288,2024-08-25,165
1181,469,5931,2024-08-07,95
1182,807,7213,2024-03-23,174
1183,681,2153,2024-01-14,147
1184,894,5684,2024-08-04,69
1185,732,2981,2024-07-27,17
1186,752,5633,2024-05-18,199
1187,425,178,2024-08-22,184
1188,135,7218,2024-03-10,65
1189,649,768,2024-06-11,36
1190,387,1574,2024-08-21,61
1191,738,6681,2024-08-26,45
1192,73,396,2024-03-03,52
1193,875,2494,2024-01-01,181
1194,642,1245,2024-06-25,12
1195,431,5329,2024-09-16,160
1196,196,383,2024-07-12,178
1197,288,2452,2024-01-11,179
1198,630,5672,2024-03-03,164
1199,28,1557,2024-04-24,147
1200,494,8190,2024-09-06,126
1201,55,964,2024-05-21,124
1202,484,402,2024-09-16,84
1203,641,4509,2024-05-21,157
1204,886,2997,2024-05-04,128
1205,855,8014,2024-07-13,164
1206,460,9208,2024-01-29,33
1207,76,8025,2024-06-11,94
1208,244,9306,2024-04-26,119
1209,650,5730,2024-06-07,108
1210,186,7061,2024-01-19,105
1211,651,6606,2024-05-08,52
1212,134,1859,2024-07-23,53
1213,152,1076,2024-05-16,102
1214,938,2573,2024-02-02,84
1215,1000,518,2024-04-21,164
1216,685,8161,2024-06-03,69
1217,676,8388,2024-03-17,166
1218,579,7059,2024-03-27,66
1219,753,2790,2024-01-07,27
1220,17,6310,2024-04-27,55
1221,798,9168,2024-01-27,113
1222,779,7516,2024-03-05,48
1223,361,9487,2024-01-26,23
1224,392,2383,2024-04-10,11
1225,877,5405,2024-05-31,144
1226,818,8465,2024-01-31,191
1227,563,2878,2024-06-02,156
1228,308,7474,2024-04-13,132
1229,723,6537,2024-01-27,111
1230,258,2590,2024-07-22,19
1231,464,3552,2024-09-17,33
1232,557,6442,2024-03-27,78
1233,129,3250,2024-01-29,69
1234,422,6845,2024-07-07,142
1235,710,6876,2024-04-29,70
1236,849,8653,2024-07-23,85
1237,31,8710,2024-03-31,113
1238,696,5334,2024-03-30,45
1239,386,1344,2024-06-17,139
1240,148,7589,2024-03-04,188
1241,790,4211,2024-07-14,182
1242,206,9180,2024-03-04,170
1243,181,6804,2024-09-05,13
1244,179,5706,2024-05-18,104
1245,643,2232,2024-05-19,128
1246,338,6831,2024-06-26,176
1247,100,2660,2024-04-03,58
1248,776,4397,2024-08-15,16
1249,319,4149,2024-04-02,39
1250,826,5975,2024-05-07,160
1251,268,1795,2024-05-23,78
1252,949,9817,2024-05-23,131
1253,750,1524,2024-06-08,29
1254,305,5632,2024-08-27,57
1255,437,2308,2024-01-05,198
1256,480,829,2024-05-28,191
1257,737,8093,2024-09-19,124
1258,181,6467,2024-06-21,122
1259,246,3315,2024-06-27,175
1260,666,821,2024-04-16,87
1261,250,8660,2024-07-18,44
1262,860,4148,2024-05-23,150
1263,400,2768,2024-01-08,129
1264,833,1986,2024-03-16,114
1265,197,8956,2024-07-28,176
1266,458,9005,2024-02-06,176
1267,270,4709,2024-09-05,189
1268,365,4031,2024-04-05,187
1269,714,9155,2024-08-19,167
1270,663,6917,2024-05-28,49
1271,406,2663,2024-05-25,144
1272,380,1716,2024-06-29,165
1273,600,3302,2024-02-14,142
1274,208,9782,2024-03-10,186
1275,324,3036,2024-01-26,52
1276,172,6899,2024-03-05,90
1277,450,5879,2024-03-07,156
1278,197,6788,2024-02-04,194
1279,69,5677,2024-01-10,17
1280,449,9857,2024-04-11,26
1281,52,7577,2024-03-13,139
1282,219,3950,2024-05-10,37
1283,483,5456,2024-02-23,15
1284,311,7113,2024-09-01,105
1285,168,5669,2024-02-06,125
1286,885,8360,2024-07-15,75
1287,457,4165,2024-05-22,89
1288,183,3122,2024-09-03,31
1289,328,107,2024-07-28,74
1290,806,6097,2024-02-22,119
1291,191,2366,2024-09-08,165
1292,445,8122,2024-09-06,15
1293,727,53,2024-01-14,56
1294,984,3399,2024-01-21,96
1295,624,5253,2024-05-05,85
1296,236,4890,2024-09-02,80
1297,396,6001,2024-02-06,56
1298,138,1248,2024-01-03,93
1299,750,5471,2024-01-15,129
1300,759,5350,2024-06-08,58
1301,983,2410,2024-07-25,133
1302,397,1796,2024-03-27,137
1303,713,1946,2024-08-09,102
1304,369,9901,2024-09-06,84
1305,130,7107,2024-02-06,85
1306,295,470,2024-04-24,57
1307,284,6004,2024-01-26,56
1308,628,3531,2024-02-12,136
1309,482,8774,2024-01-30,41
1310,309,3077,2024-06-14,165
1311,620,403,2024-05-03,135
1312,843,6369,2024-01-06,23
1313,828,5372,2024-05-24,113
1314,839,8548,2024-03-28,185
1315,690,5121,2024-02-18,79
1316,923,2556,2024-05-27,113
1317,16,5211,2024-01-27,50
1318,614,7585,2024-07-30,25
1319,239,6306,2024-06-07,161
1320,859,7139,2024-08-26,82
1321,842,5853,2024-05-19,137
1322,631,7496,2024-08-20,166
1323,60,6579,2024-04-22,67
1324,679,7246,2024-08-26,50
1325,110,6756,2024-02-07,80
1326,48,3909,2024-07-04,169
1327,360,3148,2024-03-16,38
1328,650,9856,2024-01-25,67
1329,733,1872,2024-02-03,93
1330,315,4892,2024-08-16,108
1331,254,4026,2024-09-08,45
1332,85,9462,2024-02-29,53
1333,748,2093,2024-07-08,140
1334,489,7402,2024-05-10,112
1335,651,6368,2024-06-03,29
1336,743,4147,2024-05-16,132
1337,809,7213,2024-08-15,165
1338,524,5160,2024-08-09,193
1339,56,1599,2024-07-18,95
1340,655,9633,2024-04-15,99
1341,949,6926,2024-01-05,136
1342,975,4448,2024-02-25,127
1343,415,5099,2024-07-15,38
1344,547,6599,2024-01-09,109
1345,674,3893,2024-03-05,56
1346,546,6198,2024-04-26,75
1347,327,921,2024-08-21,114
1348,970,4760,2024-02-29,84
1349,529,564,2024-07-10,77
1350,973,5885,2024-02-04,178
1351,972,7646,2024-07-17,21
1352,211,3604,2024-06-02,112
1353,769,6381,2024-04-11,189
1354,844,4915,2024-06-02,43
1355,420,5862,2024-01-30,67
1356,223,1996,2024-03-10,160
1357,382,2695,2024-01-06,109
1358,334,67,2024-05-19,189
1359,188,7957,2024-08-02,94
1360,794,2648,2024-06-30,51
1361,46,5299,2024-07-24,107
1362,136,2029,2024-01-05,101
1363,537,2571,2024-04-24,78
1364,201,7832,2024-05-21,187
1365,792,1301,2024-02-10,130
1366,969,6425,2024-05-09,105
1367,295,6574,2024-08-15,98
1368,570,480,2024-09-18,178
1369,494,1918,2024-07-31,24
1370,423,6846,2024-07-06,130
1371,814,8141,2024-01-30,129
1372,481,2528,2024-02-01,188
1373,938,5904,2024-08-24,152
1374,357,2237,2024-07-22,154
1375,122,398,2024-03-26,14
1376,941,3919,2024-01-13,82
1377,632,8468,2024-03-19,133
1378,819,5106,2024-08-27,158
1379,601,8355,2024-09-18,159
1380,440,4442,2024-02-05,118
1381,309,3388,2024-02-18,59
1382,813,6113,2024-04-14,185
1383,342,259,2024-05-16,86
1384,394,9877,2024-07-21,128
1385,429,9484,2024-02-27,189
1386,786,1987,2024-02-13,188
1387,43,9710,2024-04-09,90
1388,493,515,2024-01-15,138
1389,885,40,2024-04-30,160
1390,45,9815,2024-01-30,12
1391,267,1410,2024-03-14,147
1392,697,8779,2024-04-12,75
1393,327,4101,2024-03-20,82
1394,426,5025,2024-08-29,161
1395,398,997,2024-07-11,147
1396,183,8047,2024-07-27,80
1397,287,7424,2024-04-12,122
1398,718,4607,2024-06-08,113
1399,171,867,2024-01-29,153
1400,18,7574,2024-07-08,82
1401,118,331,2024-09-06,65
1402,924,4101,2024-09-13,199
1403,479,8574,2024-02-19,187
1404,815,7079,2024-05-20,189
1405,748,3962,2024-07-04,134
1406,20,1628,2024-05-26,196
1407,248,4266,2024-07-17,191
1408,977,5506,2024-03-03,152
1409,210,1994,2024-09-14,53
1410,655,7554,2024-07-21,170
1411,944,1189,2024-04-18,45
1412,758,6126,2024-08-08,73
1413,20,6479,2024-05-18,103
1414,741,3782,2024-04-12,107
1415,769,2949,2024-04-17,106
1416,532,1458,2024-07-16,135
1417,293,2249,2024-08-31,98
1418,491,8253,2024-04-30,95
1419,44,5256,2024-04-01,18
1420,143,5534,2024-03-14,41
1421,820,2583,2024-09-07,103
1422,99,4366,2024-08-14,195
1423,800,6244,2024-05-01,140
1424,999,3309,2024-05-09,146
1425,265,4474,2024-08-08,137
1426,629,2818,2024-03-14,139
1427,528,1670,2024-03-18,140
1428,762,2179,2024-03-06,105
1429,566,7581,2024-06-11,30
1430,675,6962,2024-09-16,39
1431,676,3286,2024-01-13,52
1432,102,9939,2024-07-24,197
1433,39,2974,2024-01-29,112
1434,990,5297,2024-03-16,169
1435,545,4752,2024-05-18,195
1436,742,9001,2024-07-27,163
1437,335,9164,2024-09-03,144
1438,302,8779,2024-03-06,114
1439,644,3754,2024-05-05,195
1440,270,6911,2024-05-16,39
1441,392,1410,2024-08-23,37
1442,597,7497,2024-03-20,186
1443,268,2187,2024-05-17,54
1444,640,6568,2024-03-05,153
1445,589,663,2024-06-25,132
1446,898,6456,2024-06-03,62
1447,319,4264,2024-05-26,75
1448,878,6672,2024-06-21,155
1449,610,5075,2024-05-08,101
1450,285,3984,2024-06-28,158
1451,597,8310,2024-04-20,158
1452,604,4532,2024-06-11,114
1453,723,7630,2024-02-14,14
1454,571,1007,2024-08-17,141
1455,149,238,2024-03-18,161
1456,122,3944,2024-03-01,25
1457,714,4436,2024-06-19,113
1458,648,6531,2024-03-13,25
1459,864,5751,2024-03-20,55
1460,475,7319,2024-09-07,102
1461,495,1586,2024-06-22,13
1462,260,9859,2024-01-06,14
1463,624,1779,2024-06-27,66
1464,897,6974,2024-02-28,147
1465,992,8926,2024-08-23,111
1466,877,8532,2024-04-24,26
1467,315,799,2024-08-07,165
1468,515,8761,2024-01-26,189
1469,543,136,2024-06-19,13
1470,178,4640,2024-09-10,178
1471,989,2963,2024-04-12,33
1472,86,1021,2024-06-10,141
1473,200,6754,2024-09-03,146
1474,730,9465,2024-02-03,146
1475,579,5005,2024-09-04,79
1476,42,5849,2024-08-12,177
1477,308,3382,2024-05-02,44
1478,820,4199,2024-01-08,119
1479,219,9168,2024-05-26,30
1480,418,4467,2024-09-09,170
1481,509,4477,2024-04-02,148
1482,533,6999,2024-04-19,67
1483,92,25,2024-03-24,78
1484,869,736,2024-02-12,134
1485,155,3911,2024-04-27,44
1486,56,101,2024-05-24,80
1487,955,4568,2024-07-23,101
1488,812,4611,2024-06-19,147
1489,68,9334,2024-04-07,126
1490,126,1700,2024-01-22,90
1491,102,889,2024-03-23,51
1492,775,9271,2024-05-15,149
1493,256,3056,2024-06-11,199
1494,642,1076,2024-04-27,95
1495,423,6785,2024-01-25,56
1496,790,7584,2024-02-14,125
1497,153,6819,2024-01-20,184
1498,636,7814,2024-03-25,40
1499,814,8319,2024-07-22,53
1500,71,2405,2024-04-10,198
1501,211,4277,2024-08-26,113
1502,229,3017,2024-04-28,106
1503,926,1810,2024-07-15,32
1504,942,6401,2024-07-05,132
1505,558,9897,2024-04-21,189
1506,720,3460,2024-07-24,55
1507,42,7898,2024-07-02,121
1508,219,146,2024-02-07,184
1509,801,4755,2024-01-21,98
1510,234,9543,2024-06-27,121
1511,266,4980,2024-04-23,165
1512,783,1425,2024-05-28,111
1513,843,9956,2024-01-23,141
1514,893,8566,2024-07-14,139
1515,106,1218,2024-02-28,123
1516,224,3890,2024-09-18,107
1517,201,9507,2024-08-18,38
1518,781,2157,2024-07-12,61
1519,990,9238,2024-03-28,62
1520,195,5543,2024-02-06,139
1521,853,8097,2024-05-02,174
1522,325,8317,2024-06-05,122
1523,185,2640,2024-07-20,144
1524,476,4791,2024-07-09,103
1525,855,1003,2024-01-07,72
1526,375,7640,2024-02-08,142
1527,883,3159,2024-07-17,121
1528,262,1995,2024-07-01,108
1529,237,4826,2024-05-27,81
1530,364,7990,2024-03-18,165
1531,385,1420,2024-05-09,197
1532,714,1523,2024-08-06,157
1533,247,1910,2024-06-24,69
1534,681,2527,2024-01-21,73
1535,833,840,2024-01-05,88
1536,990,2784,2024-05-27,124
1537,714,4250,2024-02-06,13
1538,853,1721,2024-07-18,69
1539,462,2978,2024-05-22,147
1540,807,1589,2024-07-27,195
1541,556,2080,2024-01-01,58
1542,796,9499,2024-03-26,19
1543,536,8252,2024-04-02,138
1544,449,2924,2024-06-17,99
1545,180,3070,2024-04-15,102
1546,433,2027,2024-08-18,106
1547,945,6253,2024-07-15,98
1548,536,4329,2024-03-23,45
1549,913,6274,2024-07-04,45
1550,718,6369,2024-05-27,80
1551,642,3036,2024-07-19,119
1552,503,9240,2024-02-14,74
1553,421,1219,2024-03-14,50
1554,715,8831,2024-03-24,175
1555,654,1916,2024-06-01,184
1556,708,366,2024-01-22,105
1557,776,9812,2024-07-03,135
1558,579,2564,2024-02-17,74
1559,348,7046,2024-03-24,198
1560,40,109,2024-02-07,61
1561,286,8119,2024-03-09,195
1562,521,2398,2024-04-13,116
1563,171,548,2024-09-11,50
1564,404,8859,2024-03-22,161
1565,460,6263,2024-04-24,142
1566,84,4411,2024-06-28,132
1567,766,5743,2024-07-20,68
1568,800,7308,2024-08-20,81
1569,83,7166,2024-07-07,79
1570,337,7126,2024-09-14,100
1571,452,2997,2024-06-11,73
1572,659,3224,2024-02-05,135
1573,843,9652,2024-09-17,162
1574,333,5325,2024-05-20,151
1575,571,2169,2024-08-11,160
1576,966,8651,2024-01-21,98
1577,612,601,2024-04-24,155
1578,867,7559,2024-05-01,60
1579,711,4501,2024-03-14,177
1580,755,5706,2024-08-30,100
1581,849,3430,2024-06-05,100
1582,513,9794,2024-08-20,91
1583,524,5345,2024-08-22,144
1584,327,1812,2024-07-05,45
1585,987,5882,2024-08-22,148
1586,742,753,2024-01-22,122
1587,583,5859,2024-03-01,66
1588,823,1190,2024-01-28,88
1589,184,7297,2024-05-29,191
1590,5,9131,2024-05-05,59
1591,643,1299,2024-03-13,147
1592,595,5392,2024-03-19,40
1593,964,3105,2024-03-30,173
1594,653,8491,2024-07-30,178
1595,253,9539,2024-02-13,150
1596,366,8611,2024-07-18,31
1597,499,9177,2024-03-23,30
1598,249,4748,2024-04-07,95
1599,67,9151,2024-06-04,149
1600,552,4739,2024-01-07,73
1601,8,7956,2024-05-31,199
1602,639,5484,2024-06-18,121
1603,505,7649,2024-07-17,147
1604,410,9110,2024-07-11,11
1605,283,3547,2024-06-17,118
1606,236,3149,2024-08-05,82
1607,18,8893,2024-08-14,111
1608,272,8838,2024-01-27,37
1609,636,5652,2024-03-31,30
1610,873,309,2024-08-15,75
1611,133,8754,2024-08-06,186
1612,923,2634,2024-02-17,177
1613,488,2936,2024-09-08,40
1614,496,4272,2024-03-07,61
1615,472,9598,2024-02-13,150
1616,124,827,2024-07-30,24
1617,252,8776,2024-09-11,137
1618,857,9242,2024-01-28,102
1619,837,3289,2024-04-18,48
1620,904,208,2024-07-26,191
1621,361,7804,2024-04-30,170
1622,942,9775,2024-02-26,179
1623,520,6874,2024-07-07,118
1624,79,2253,2024-09-02,142
1625,1,5694,2024-06-24,25
1626,692,3291,2024-06-05,194
